Participant;Part_Numb;Modality;IA;Creativity;UCP_N;N;TFD;Fix_count;First_pass;Regression;Reg_Count;ErrorPoints;Severity;ErrorCount;ErrorCounts
P04D;4;ST;you;UCP;45;2;324;1,5;169,5;1358;0;;;;
P04D;4;ST;That's ;UCP;46;3;186,6666667;1;149,6666667;186,6666667;0,333333333;;;;
P04D;4;ST;Dr.;UCP;47;2;217;1;217;217;0;;;;
P04D;4;ST;said;Not;225;3;105;0,666666667;59,66666667;176;0;;;;
P04D;4;ST;He;Not;226;11;300,2727273;1,636363636;108,3636364;369,3636364;0,545454545;;;;
P04D;4;ST;whose;UCP;48;6;263,8333333;1;213,3333333;324;0,5;;;;
P04D;4;ST;Dr.;Not;227;5;536,2;2,6;191,6;402,6;0,2;;;;
P04D;4;ST;Chief;UCP;49;2;602,5;3,5;188;268,5;0,5;;;;
P04D;4;ST;Hitz;Not;228;2;721;3;211;211;1;;;;
P04D;4;ST;blindingly;UCP;50;3;656,3333333;3;132,6666667;823,6666667;0,333333333;;;;
P04D;4;ST;Lot;UCP;51;3;610,3333333;1,666666667;196;610,3333333;0,666666667;;;;
P04D;4;ST;still;UCP;52;4;660,75;2,75;265,25;599,75;0,5;;;;
P04D;4;ST;said;Not;229;3;169,6666667;1;133;169,6666667;0;;;;
P04D;4;ST;He;Not;230;14;402,2142857;1,785714286;133,4285714;199,8571429;0,714285714;;;;
P04D;4;ST;still;UCP;53;2;408;1,5;295;630,5;0,5;;;;
P04D;4;ST;All;Not;231;19;336,1052632;1,631578947;168;1174,157895;0,157894737;;;;
P04D;4;ST;Chicago;UCP;54;8;320,75;1,5;185,625;1219,625;0,25;;;;
P04D;4;ST;Must;UCP;55;3;407,3333333;2,666666667;141;323;0,666666667;;;;
P04D;4;ST;to;Not;232;7;271,2857143;1;230,2857143;307,4285714;0;;;;
P04D;4;ST;look;UCP;56;3;192,3333333;0,666666667;192,3333333;192,3333333;0;;;;
P04D;4;ST;said;Not;233;3;300,3333333;1,333333333;184,6666667;300,3333333;0;;;;
P04D;4;ST;The;Not;234;2;595,5;2,5;353,5;595,5;0;;;;
P04D;4;ST;face;UCP;57;4;343,5;1,75;241,25;272,25;0,25;;;;
P04D;4;ST;I'm;Not;235;3;107,3333333;1;107,3333333;107,3333333;0,666666667;;;;
P04D;4;ST;this;UCP;58;2;584,5;2,5;368,5;511;0;;;;
P04D;4;ST;he;Not;236;2;99,5;0,5;99,5;99,5;0,5;;;;
P04D;4;ST;You;Not;237;12;199,1666667;1,166666667;153,6666667;487,8333333;0,25;;;;
P04D;4;ST;What's;Not;238;1;1156;6;211;211;4;;;;
P04D;4;ST;your;UCP;59;1;466;3;167;167;0;;;;
P04D;4;ST;idea;Not;239;9;351,1111111;1,555555556;159,4444444;276,8888889;0,777777778;;;;
P04D;4;ST;The;Not;240;5;456,6;2,2;242,8;1380,6;0,8;;;;
P04D;4;ST;foul;UCP;60;2;390,5;2;209;1758;0,5;;;;
P04D;4;ST;There's ;UCP;61;6;175,5;1;95,83333333;175,5;0;;;;
P04D;4;ST;he;Not;241;2;409,5;1,5;83,5;409,5;0;;;;
P04D;4;ST;Frame;Not;242;8;182,625;1;114,625;150,875;0,125;;;;
P04D;4;ST;damn;UCP;62;4;488,75;2,75;220,5;1574,75;0,75;;;;
P04D;4;ST;than;Not;243;3;124;0,333333333;124;2507;0;;;;
P04D;4;ST;You're;Not;244;2;206,5;1,5;111,5;202;1;;;;
P04D;4;ST;gloomy;UCP;63;3;553;4,333333333;147;219,3333333;1;;;;
P04D;4;ST;aren't;Not;245;5;472,2;2,6;85,4;540,4;0,2;;;;
P04D;4;ST;Is;Not;246;7;631,4285714;2,714285714;81,42857143;862,2857143;0,142857143;;;;
P04D;4;ST;The;Not;247;3;982,6666667;6,333333333;109,3333333;802,6666667;2;;;;
P04D;4;ST;If;Not;248;9;454,7777778;2,333333333;200,7777778;372,7777778;0,555555556;;;;
P04D;4;ST;"Grandpa—""";UCP;64;1;671;4;231;400;1;;;;
P04D;4;ST;he;Not;249;6;854,1666667;3,833333333;263,5;316;0,666666667;;;;
P04D;4;ST;trick;UCP;65;3;650;3,666666667;200;679,3333333;0,333333333;;;;
P04D;4;ST;that;Not;250;13;292,5384615;1,615384615;164,6153846;578;0,076923077;;;;
P04D;4;ST;The;UCP;66;9;720,7777778;3,444444444;206,2222222;1797,333333;0,555555556;;;;
P04D;4;ST;The;Not;251;3;246;1,666666667;103,3333333;167,3333333;0,333333333;;;;
P04D;4;ST;2;UCP;67;6;880,1666667;2,166666667;522,1666667;744,6666667;0,166666667;;;;
P04D;4;ST;It;Not;252;9;633,5555556;2,666666667;217,6666667;1419,111111;0,444444444;;;;
P04D;4;ST;fanciful;UCP;68;1;758;4;584;584;0;;;;
P04D;4;ST;sobriquets;UCP;69;1;0;0;0;0;0;;;;
P04D;4;ST;included:;Not;253;1;0;0;0;0;0;;;;
P04D;4;ST;Automat,;UCP;70;1;572;2;463;1424;2;;;;
P04D;4;ST;Birdland,;UCP;71;1;558;1;558;1072;0;;;;
P04D;4;ST;Cannery,;UCP;72;1;518;2;237;518;1;;;;
P04D;4;ST;Catbox,;UCP;73;1;729;4;196;196;3;;;;
P04D;4;ST;De-louser,;UCP;74;1;431;4;262;431;1;;;;
P04D;4;ST;Easy-;UCP;75;2;114;0,5;114;114;0;;;;
P04D;4;ST;Good-by;UCP;76;2;802;2,5;164;164;0,5;;;;
P04D;4;ST;Happy;UCP;77;2;230,5;1,5;152,5;1956,5;0;;;;
P04D;4;ST;Kiss-me-quick,;UCP;78;1;619;5;132;346;1;;;;
P04D;4;ST;Lucky;UCP;79;2;330;1,5;203,5;973;0;;;;
P04D;4;ST;Sheepdip,;UCP;80;1;520;3;231;231;2;;;;
P04D;4;ST;Waring;UCP;81;2;545,5;5;271;373;0;;;;
P04D;4;ST;Weep-no-more;UCP;82;1;631;5;259;631;0;;;;
P04D;4;ST;and;Not;254;1;277;1;277;277;0;;;;
P04D;4;ST;Why;UCP;83;2;322,5;2;169;1656,5;0,5;;;;
P04D;4;ST;To;UCP;84;6;400;2,5;150,3333333;334,8333333;0,666666667;;;;
P04D;4;ST;was;Not;255;10;481;2,6;116,4;475,8;0,2;;;;
P04D;4;ST;Federal;UCP;85;4;708,75;3,5;142,25;3216,75;0;;;;
P04D;4;ST;The;Not;256;8;483,625;2,375;205,125;505,625;0,5;;;;
P04D;4;ST;When;Not;257;15;188,3333333;0,933333333;102,4;572,4;0,133333333;;;;
P04D;4;ST;A;Not;258;1;684;3;217;217;1;;;;
P04D;4;ST;do-it-yourselfer,;UCP;86;1;422;4;204;422;0;;;;
P04D;4;ST;"eh?""";Not;259;3;320;1;105,6666667;320;0;;;;
P04D;4;ST;Messy;UCP;87;3;445,3333333;2;252;407;0,333333333;;;;
P04D;4;ST;Why;Not;260;17;247,5294118;1,294117647;119,6470588;208,7647059;0,235294118;;;;
P04D;4;ST;The;Not;261;2;1061;4,5;256;919,5;2;;;;
P04D;4;ST;expressed;UCP;88;4;514;3,25;131;876;0,75;;;;
P04D;4;ST;his;Not;262;1;735;3;176;176;2;;;;
P04D;4;ST;lack;UCP;89;3;664;3,333333333;208,6666667;1367,666667;0;;;;
P04D;4;ST;for;Not;263;2;272;1;272;272;0;;;;
P04D;4;ST;tribulations;UCP;90;1;601;2;447;447;0;;;;
P04D;4;ST;of;Not;264;3;529,3333333;2,666666667;213;658,6666667;0,333333333;;;;
P04D;4;ST;The;Not;265;2;212,5;1;48,5;988,5;0;;;;
P04D;4;ST;could;UCP;91;4;106,5;0,5;106,5;106,5;0;;;;
P04D;4;ST;good;Not;266;10;413,6;1,7;194;1979,8;0,9;;;;
P04D;4;ST;The;Not;267;6;447,5;2;170,3333333;514,1666667;0,333333333;;;;
P04D;4;ST;Wehling,;Not;268;10;1385,5;6,6;292;609,1;1,4;;;;
P04D;4;ST;And;Not;269;6;762,3333333;2,666666667;267,5;3599,833333;0;;;;
P04D;4;ST;A;Not;270;1;181;3;85;181;1;;;;
P04D;4;ST;coarse,;UCP;92;3;437,3333333;3;206,3333333;364;2;;;;
P04D;4;ST;strode;UCP;93;5;508;3;199,6;374;0,6;;;;
P04D;4;ST;on;Not;271;1;0;0;0;0;0;;;;
P04D;4;ST;spike;UCP;94;2;737,5;4;315,5;315,5;1;;;;
P04D;4;ST;Her;Not;272;7;690,5714286;3,285714286;218,8571429;1446,571429;0,571428571;;;;
P04D;4;ST;overseas;UCP;95;2;434;4;312,5;424;1;;;;
P04D;4;ST;were;Not;273;9;813,5555556;4,777777778;187,1111111;1554,444444;1;;;;
P04D;4;ST;the;UCP;96;7;307,6938776;3,571428571;269,2857143;320,2244899;1,857142857;;;;
P04D;4;ST;medallion;UCP;97;1;205;2;153;153;0;;;;
P04D;4;ST;on;Not;274;2;405,5;2,5;173,5;173,5;0,5;;;;
P04D;4;ST;purple;Not;275;1;100;1;100;100;1;;;;
P04D;4;ST;musette;UCP;98;2;403;2;230,5;403;2;;;;
P04D;4;ST;was;Not;276;17;655,3529412;3,294117647;167,2941176;1935,823529;0,352941176;;;;
P04D;4;ST;Service;UCP;99;2;423;5;177,5;423;0;;;;
P04D;4;ST;The;Not;277;8;614,25;2,75;221,125;312,875;1,125;;;;
P04D;4;ST;unmistakable;UCP;100;2;366;3;108;346,5;0;;;;
P04D;4;ST;in;Not;278;2;441,5;2;61;134;0,5;;;;
P04D;4;ST;A;Not;279;5;347,8;1,8;149,2;1444,8;0,4;;;;
P04D;4;ST;gas-chamber;Not;280;15;321,6666667;1,533333333;165,8666667;638;0,4;;;;
P04D;4;ST;all;UCP;101;2;0;0;0;0;0;;;;
P04D;4;ST;mustaches;Not;281;6;662;2,833333333;260,5;1589,666667;0,166666667;;;;
P04D;4;ST;Is;Not;282;12;281,0833333;1,583333333;163,0833333;325,6666667;0,166666667;;;;
P04D;4;ST;A;Not;283;4;132;0,75;132;132;0;;;;
P04D;4;ST;on;UCP;102;4;131;0,75;99;131;0;;;;
P04D;4;ST;"was,""";Not;284;3;330,6666667;1,666666667;194,3333333;330,6666667;0;;;;
P04D;4;ST;You;Not;284;9;215,1111111;1,222222222;170,2222222;210,5555556;0,222222222;;;;
P04D;4;ST;They;Not;285;13;427,6153846;2;150,3846154;374,6153846;0,384615385;;;;
P04D;4;ST;My;Not;286;2;1024;4;372,5;691;1;;;;
P04D;4;ST;Leora;UCP;103;2;369;2;268;268;0,5;;;;
P04D;4;ST;She;Not;287;2;429;1,5;350;350;0;;;;
P04D;4;ST;And;Not;288;2;415,5;2;145,5;2028,5;0;;;;
P04D;4;ST;dunk;UCP;104;2;144,5;0,5;144,5;144,5;0;;;;
P04D;4;ST;he;Not;289;2;569;2,5;263;449;0,5;;;;
P04D;4;ST;What?;Not;290;3;167,6666667;1,333333333;150;150;0,333333333;;;;
P04D;4;ST;Skip;Not;291;4;203,25;1;170,5;170,5;0;;;;
P04D;4;ST;That;Not;292;8;575,25;2,25;122,625;645,125;0,375;;;;
P04D;4;ST;Looks;UCP;105;6;170,5;0,833333333;114;114;0,166666667;;;;
P04D;4;ST;Or;UCP;106;2;287,5;1,5;114;1914;0;;;;
P04D;4;ST;said;Not;293;3;423;2,666666667;213,6666667;2745,333333;0;;;;
P04D;4;ST;He;Not;294;9;592,6666667;3,111111111;158,1111111;442,7777778;0,666666667;;;;
P04D;4;ST;smock;UCP;107;1;469;3;210;936;0;;;;
P04D;4;ST;Duncan,;Not;295;8;425,875;1,875;260;848,5;0,25;;;;
P04D;4;ST;Yes-here;Not;296;1;231;1;231;231;0;;;;
P04D;4;ST;you;Not;297;2;236,5;1;72,5;2904,5;0;;;;
P04D;4;ST;You're;Not;298;1;462;2;202;462;0;;;;
P04D;4;ST;entitled;UCP;108;4;241,75;1;150;241,75;0;;;;
P04D;4;ST;See;Not;299;2;101,5;0,5;101,5;101,5;0;;;;
P04D;4;ST;faceless;UCP;109;2;120;0,5;120;120;0;;;;
P04D;4;ST;here;Not;300;5;241,8;1,2;137,8;255,8;0;;;;
P04D;4;ST;stick;UCP;110;4;356;1,5;92,75;356;0;;;;
P04D;4;ST;We've;Not;301;4;393,75;1,75;195,75;393,75;0;;;;
P04D;4;ST;choice;UCP;111;2;113,5;0,5;113,5;113,5;0;;;;
P04D;4;ST;"left.""";Not;302;1;267;1;267;267;0;;;;
P04D;4;ST;She;Not;303;5;186,4;1;98,4;217,6;0;;;;
P04D;4;ST;Gee,;UCP;112;1;0;0;0;0;0;;;;
P04D;4;ST;she;Not;304;8;314,125;1,5;181,5;1058;0,125;;;;
P04D;4;ST;I;Not;305;6;246,5;1,166666667;188,3333333;188,5;0,333333333;;;;
P04D;4;ST;A;UCP;113;5;387;1,8;239,6;281;0,4;;;;
P04D;4;ST;he;Not;306;2;175,5;1;175,5;175,5;0,5;;;;
P04D;4;ST;All;UCP;114;2;127;1;127;247;0,5;;;;
P04D;4;ST;As;Not;307;11;212,7272727;1;168,9090909;285,1818182;0,363636364;;;;
P04D;4;ST;He;Not;308;3;235,6666667;1,333333333;108,3333333;108,3333333;1;;;;
P04D;4;ST;faceless;UCP;115;2;525,5;4;220;220;0,5;;;;
P04D;4;ST;of;Not;309;11;335,1818182;1,363636364;174;410,1818182;0,181818182;;;;
P04D;4;ST;Well,;UCP;116;1;419;4;233;419;1;;;;
P04D;4;ST;said;Not;310;3;433,6666667;2;233;604;0,333333333;;;;
P04D;4;ST;that's ;Not;311;3;92,33333333;0,333333333;92,33333333;168,3333333;0;;;;
P04D;4;ST;disposal;UCP;117;2;765;2;78;3773,5;0;;;;
P04D;4;ST;isn't;Not;312;2;937,5;6,5;298,5;635;1,5;;;;
P04D;4;ST;I;Not;313;7;955;3,857142857;214;612,7142857;0,571428571;;;;
P04D;4;ST;I'm;UCP;118;3;431,3333333;3;232,3333333;232,33333;0,666666667;;;;
P04D;4;ST;The;Not;314;5;627,4;2,8;225;1461,2;0,4;;;;
P04D;4;ST;in;UCP;119;3;538;3;205;508,6666667;0,666666667;;;;
P04D;4;ST;You;Not;315;25;335,88;1,48;168,16;387,6;0,2;;;;
P04D;4;ST;Of;Not;316;3;585,3333333;3,333333333;237;439,6666667;1;;;;
P04D;4;ST;sheave-carrier;UCP;120;1;610;3;290;1047;0;;;;
P04D;4;ST;is;Not;317;5;227,8;1,4;138,6;175,8;0,2;;;;
P04D;4;ST;A;Not;318;3;359,6666667;2,333333333;155;531,3333333;0,333333333;;;;
P04D;4;ST;pruner—that's;UCP;121;1;380;3;110;110;2;;;;
P04D;4;ST;more;UCP;122;3;369,3333333;1,666666667;135;597,3333333;0,333333333;;;;
P04D;4;ST;He;Not;319;17;282,3529412;1,529411765;159,1176471;300,8823529;0,411764706;;;;
P04D;4;ST;How;Not;320;5;520,6;2,6;181,2;266,8;1,2;;;;
P04D;4;ST;You;Not;321;5;329,2;2;142;848;0,4;;;;
P04D;4;ST;Gosh—;UCP;123;1;569;3;165;333;1;;;;
P04D;4;ST;she;Not;322;15;308,4;1,466666667;154,6;519,2666667;0,333333333;;;;
P04D;4;ST;That;Not;323;5;544,6;2,6;161;423,4;0,6;;;;
P04D;4;ST;Good!;UCP;124;2;442,5;2,5;179,5;279,5;1;;;;
P04D;4;ST;"no!""";Not;324;3;232,3333333;1;179;232,3333333;0;;;;
P04D;4;ST;It's--It's ;Not;325;5;331,6;1,6;160,2;355;0,8;;;;
P04D;4;ST;Ah;Not;326;5;308,8;1,6;183,6;244,2;1;;;;
P04D;4;ST;You...;UCP;125;1;575;2;402;575;1;;;;
P04D;4;ST;"eh?""";UCP;126;1;0;0;0;0;0;;;;
P04D;4;ST;Who;Not;327;11;434,6363636;1,909090909;174;714,6363636;0,636363636;;;;
P04D;4;ST;It;Not;328;16;285,5;1,5;129,625;663,5625;0,4375;;;;
P04D;4;ST;Who;Not;329;7;377;2;187,1428571;926,8571429;0,142857143;;;;
P04D;4;ST;He;Not;330;13;277,5384615;1,769230769;139,0769231;789,1538462;0,076923077;;;;
P04D;4;ST;Nothing;UCP;127;5;383,2;1,6;227,6;518,8;0,4;;;;
P04D;4;ST;said;Not;331;3;349;1,666666667;239,6666667;386;0;;;;
P04D;4;ST;than;Not;332;10;566;2,8;211,1;415,3;0,6;;;;
P04D;4;ST;Sawing;Not;333;8;321,125;1,75;173,625;203,875;0,25;;;;
P04D;4;ST;That;Not;334;7;924,1428571;4,142857143;203,2857143;332;0,714285714;;;;
P04D;4;ST;kind;UCP;128;3;329;3,666666667;137;329;0,666666667;;;;
P04D;4;ST;She;UCP;129;7;702,7142857;3;189,1428571;2117,857143;0,285714286;;;;
P04D;4;ST;What;Not;335;11;638,7272727;2,909090909;223;1866,454545;0,636363636;;;;
P04D;4;ST;And,;Not;336;17;414,9411765;1,941176471;159,6470588;469,1764706;0,411764706;;;;
P04D;4;ST;Duncan!;Not;337;2;259,5;1,5;165;259,5;0;;;;
P04D;4;ST;said,;UCP;130;3;153;1;113,3333333;113,3333333;0,333333333;;;;
P04D;4;ST;What;Not;338;2;409,5;3;119;119;1,5;;;;
P04D;4;ST;doing;UCP;131;2;341;2;173;282,5;0,5;;;;
P04D;4;ST;where;Not;339;7;707,2857143;3;205;306;0,714285714;;;;
P04D;4;ST;same;Not;340;1;460;2;147;460;0;;;;
P04D;4;ST;"together,""";UCP;132;2(check);108;0,5;108;108;0;;;;
P04D;4;ST;said;Not;341;1;348;1;348;348;1;;;;
P04D;4;ST;Dr.;Not;342;8;165,375;0,75;139,875;975,75;0,125;;;;
P04D;4;ST;said.;Not;343;6;873,1666667;2,666666667;246,5;555,1666667;0,333333333;;;;
P04D;4;ST;said,;UCP;133;1;456;4;321;321;0;;;;
P04D;4;ST;like;Not;344;6;321,1666667;1,833333333;192,3333333;321,3333333;0,333333333;;;;
P04D;4;ST;and;Not;345;6;699,1666667;3,166666667;219,1666667;727,1666667;0,5;;;;
P04D;4;ST;what;Not;346;1;185;1;185;352;0;;;;
P04D;4;ST;was;Not;347;1;388;2;173;173;1;;;;
P04D;4;ST;just;Not;348;4;382,75;2;154,5;199;1,25;;;;
P04D;4;ST;I;Not;349;6;705,8333333;4;187,3333333;317,6666667;0,5;;;;
P04D;4;ST;said.;Not;350;3;828;4,666666667;212;1039;0,666666667;;;;
P04D;4;ST;said.;Not;351;5;732;2,6;289,8;289,8;1,2;;;;
P04D;4;ST;the;UCP;134;6;357,5;1,666666667;149,3333333;149,3333333;1,166666667;;;;
P04D;4;ST;law;UCP;135;3;732,6666667;2,666666667;182;182;1,333333333;;;;
P04D;4;ST;no;Not;352;6;687;3;172,3333333;511;0,166666667;;;;
P04D;4;ST;the;UCP;136;1;677;2;527;1122;0;;;;
P04D;4;ST;parents;Not;353;2;193,5;1;80;268;0;;;;
P04D;4;ST;the;UCP;137;4;484,75;2;154;407,5;0,25;;;;
P04D;4;ST;someone;Not;354;2;767;3,5;369;681,5;0,5;;;;
P04D;4;ST;would;Not;355;8;348,25;1,75;203,25;1202,125;0,25;;;;
P04D;4;ST;all;Not;356;12;495,1666667;1,916666667;198,75;1961;0,583333333;;;;
P04D;4;ST;"volunteers?""";Not;357;14;592;2,214285714;156,0714286;967,9285714;0,357142857;;;;
P04D;4;ST;were;UCP;138;2;553,5;3;186,5;1604,5;2;;;;
P04D;4;ST;to;Not;358;5;710,8;4;200;467,8;0,8;;;;
P04D;4;ST;I;Not;359;4;569,75;2,75;259,75;577,75;0,75;;;;
P04D;4;ST;made;Not;360;3;797,3333333;3,666666667;146;556,6666667;0,666666667;;;;
P04D;4;ST;said.;Not;361;3;1346,333333;5,666666667;284;1097,333333;0,333333333;;;;
P04D;4;ST;three;Not;362;2;708;3,5;254,5;1119;0,5;;;;
P04D;4;ST;with;UCP;139;7;711,4285714;3,285714286;267,5714286;2958,571429;0,714285714;;;;
P04D;4;ST;today,;Not;363;23;933,2608696;4,130434783;206,8695652;575,8695652;0,608695652;;;;
P04D;4;ST;Jr.,;UCP;140;6;385,5;2;181;3372,833333;0,5;;;;
P04D;4;ST;his;Not;364;9;364,4444444;1,666666667;189,8888889;309;0,222222222;;;;
P04D;4;ST;wall,;UCP;141;3;146,6666667;0,666666667;146,6666667;146,6666667;0,333333333;;;;
P04D;4;ST;hoarsely;Not;365;3;322,3333333;1,666666667;104;166,3333333;0,666666667;;;;
P04D;4;ST;Present,;Not;366;6;553,6666667;2;189,3333333;953;0,166666667;;;;
P04D;4;ST;said;UCP;142;5;256;1,4;127;215,2;0,4;;;;
P04D;4;ST;see;Not;367;3;1297;5,666666667;221;660,6666667;1,666666667;;;;
P04D;4;ST;invisible;UCP;143;3;199,3333333;0,666666667;69,33333333;69,33333333;0,333333333;;;;
P04D;4;ST;Wehling.;Not;368;2;528;2,5;229;800,5;0;;;;
P04D;4;ST;just;Not;369;1;505;5;22;0;0;;;;
P04D;4;ST;phoned;Not;370;5;272;1;117,4;149,2;0,2;;;;
P04D;4;ST;have;Not;371;2;459;2;72,5;152;0,5;;;;
P04D;4;ST;"born,""";UCP;144;3;303;1;130,6666667;1963;0,333333333;;;;
P04D;4;ST;Hitz.;Not;372;3;265,3333333;1;143,6666667;143,6666667;0,666666667;;;;
P04D;4;ST;fine,;UCP;145;2;642;3,5;210,5;890,5;1;;;;
P04D;4;ST;so;Not;373;3;1086;4,666666667;238,6666667;3921,333333;1,333333333;;;;
P04D;4;ST;mother.;UCP;146;3;617,6666667;3;214,3333333;194;0,333333333;;;;
P04D;4;ST;my;Not;374;7;502,7142857;2,142857143;213,7142857;1079,857143;0,142857143;;;;
P04D;4;ST;Hooray,;UCP;147;3;592;2;200,6666667;224,3333333;1,333333333;;;;
P04D;4;ST;emptily.;Not;375;9;311,4444444;1,666666667;182,4444444;291,2222222;0,333333333;;;;
P04D;4;ST;What;UCP;148;2;203,5;1;203,5;203,5;0;;;;
P04D;4;ST;in;Not;376;14;290,2142857;1,428571429;201;641,1428571;0,214285714;;;;
P04D;4;ST;symbolize;UCP;149;3;346,6666667;0,666666667;346,6666667;346,6666667;0;;;;
P04D;4;ST;All;Not;377;3;129,3333333;0,666666667;129,3333333;129,3333333;0;;;;
P04D;4;ST;to;Not;378;9;393,1111111;2,222222222;168,6666667;1438,222222;1;;;;
P04D;4;ST;triplets;UCP;150;1;542;3;126;126;1;;;;
P04D;4;ST;is;Not;379;1;116;1;116;116;0;;;;
P04D;4;ST;going;UCP;151;2;99;0,5;99;99;0,5;;;;
P04D;4;ST;live,;Not;380;2;933,5;4;192;192;2,5;;;;
P04D;4;ST;deliver;Not;381;13;815,1538462;3,538461538;221,5384615;501,3076923;1;;;;
P04D;4;ST;a;Not;382;7;421,7142857;2,285714286;145,1428571;1034,428571;0,285714286;;;;
P04D;4;ST;severe;UCP;152;2;423,5;4,5;154;364,5;0;;;;
P04D;4;ST;over;Not;383;3;292,3333333;1,333333333;189;189;0,333333333;;;;
P04D;4;ST;don't;UCP;153;1;587;2;262;587;0;;;;
P04D;4;ST;believe;Not;384;8;409,375;1,75;164,875;359,125;0,25;;;;
P04D;4;ST;I;UCP;154;5;305;1,4;122,6;208,2;0,4;;;;
P04D;4;ST;said;Not;385;1;280;1;280;280;0;;;;
P04D;4;ST;Wehling;Not;386;4;508,25;2;311,75;611,25;0,25;;;;
P04D;4;ST;like;UCP;155;9;322,2222222;1,666666667;138,3333333;456,5555556;0,222222222;;;;
P04D;4;ST;when;UCP;156;5;808,6;3,6;216,8;898,4;1,2;;;;
P04D;4;ST;Earth;Not;387;1;681;3;268;268;0;;;;
P04D;4;ST;was;Not;388;27;593,7777778;2,555555556;227,8518519;800,1481481;0,259259259;;;;
P04D;4;ST;Do;Not;389;10;581,5;2,6;177,6;601,3;0,5;;;;
P04D;4;ST;Mr.;Not;390;2;312;1,5;157,5;3756,5;0;;;;
P04D;4;ST;said;Not;391;2;554,5;2,5;316;316;1;;;;
P04D;4;ST;Nope,;UCP;157;3;580,3333333;3,666666667;171,6666667;171,6666667;1,333333333;;;;
P04D;4;ST;sulkily.;Not;392;2;970;4,5;235,5;358,5;1;;;;
P04D;4;ST;drupelet,;UCP;158;1;480;2;313;753;1;;;;
P04D;4;ST;Mr.;Not;393;8;835,5;4,125;205,125;936,125;1,125;;;;
P04D;4;ST;the;UCP;159;3;403;5,333333333;101,3333333;101,3333333;0,666666667;;;;
P04D;4;ST;one;Not;394;3;405,0454545;1,818181818;185,4090909;1571,545455;2,181818182;;;;
P04D;4;ST;little;Not;395;5;320;2;178;252,4;0,4;;;;
P04D;4;ST;"blackberry,""";UCP;160;1;0;0;0;0;0;;;;
P04D;4;ST;said;Not;396;3;446,6;2,4;186,6;360,2;0,4;;;;
P04D;4;ST;Dr.;Not;397;3;707;4;209;355;1;;;;
P04D;4;ST;population;UCP;161;1;339;2;194;2016;0;;;;
P04D;4;ST;control,;Not;398;1;109;1;109;109;0;;;;
P04D;4;ST;be;UCP;162;14;718,6428571;2,214285714;225,5714286;859,9285714;0,285714286;;;;
P04D;4;ST;Think;Not;399;3;856;3;210;2358,666667;0,666666667;;;;
P04D;4;ST;Wehling;Not;400;3;684,3333333;2;286,3333333;604,3333333;7;;;;
P04D;4;ST;stare;UCP;163;18;389,6666667;1,611111111;188,7222222;1731,444444;1,166666667;;;;
P04D;4;ST;in;Not;401;3;209;1,333333333;105,3333333;385,6666667;0;;;;
P04D;4;ST;down;Not;402;11;433,3636364;1,909090909;157,2727273;306,1818182;1,818181818;;;;
P04D;4;ST;around,;Not;403;9;773,6666667;3,888888889;264,1111111;1013,444444;0,444444444;;;;
P04D;4;ST;insisted;UCP;164;2;190;1;96;96;0,5;;;;
P04D;4;ST;their;Not;404;12;622,8333333;2,916666667;230,4166667;785,5833333;0,25;;;;
P04D;4;ST;live;UCP;165;2;337;1,5;243;243;0,5;;;;
P04D;4;ST;I;Not;405;11;351,1818182;1,454545455;198,7272727;355,0909091;0,181818182;;;;
P04D;4;ST;of;UCP;166;5;206;1;206;206;0;;;;
P04D;4;ST;"do,""";Not;406;8;347,625;1,375;213,25;265,25;1;;;;
P04D;4;ST;don't;Not;407;7;436,7142857;1,857142857;168,4285714;397,7142857;2,714285714;;;;
P04D;4;ST;said;Not;408;6;512;3,666666667;111,5;189,1666667;1,166666667;;;;
P04D;4;ST;taking;Not;409;7;1315,142857;6,428571429;209,4285714;778,5714286;0,571428571;;;;
P04D;4;ST;said;Not;410;3;756;3,333333333;336,3333333;443,6666667;0,333333333;;;;
P04D;4;ST;gently,;Not;411;10;365,2;1,5;255;217,7;2,2;;;;
P04D;4;ST;Leora;Not;412;16;638,8125;3,125;159,4375;423;1,5;;;;
P04D;4;ST;like;Not;413;10;1020,7;4,5;264;2255,5;0,8;;;;
P04D;4;ST;You're;Not;414;4;1010,75;4,25;229,75;3058,75;0,25;;;;
P04D;4;ST;Dr.;Not;415;4;343,3571429;1,571428571;192,4285714;482,9285714;0,357142857;;;;
P04D;4;ST;He;Not;416;6;418,3333333;2;155,1666667;458,3333333;0,5;;;;
P04D;4;ST;title;Not;417;6;302,6666667;1,333333333;130,8333333;302,6666667;0,166666667;;;;
P04D;4;ST;'Ethical;Not;418;2;303;1;303;303;0;;;;
P04D;4;ST;said.;Not;419;11;363,4210526;1,684210526;212,9473684;220,8947368;0,105263158;;;;
P04D;4;ST;He;Not;420;4;287,75;1,75;164,25;198,5;0,25;;;;
P04D;4;ST;on;UCP;167;3;519,3333333;2;242,3333333;2864,666667;0,333333333;;;;
P04D;4;ST;planet,;Not;421;2;433,5;2;265;3733,5;0;;;;
P04D;4;ST;control.;Not;422;8;405;1,75;295,875;463,125;0,25;;;;
P04D;4;ST;a;Not;423;2;203,4285714;0,785714286;156,9285714;197;0,214285714;;;;
P04D;4;ST;was;Not;424;9;645;3,444444444;211,8888889;342,4444444;1,333333333;;;;
